customer_id,product_id,quantity,manufacturer_id,attribute_1,attribute_2,attribute_3,attribute_4,attribute_5,parent_categories,days_since_purchase,total_purchases,unique_products,total_unique_product_sold,last_purchase,recency_div_product,next_purchase_weeks
458,8615,2,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",198,101,59,18,184,13,3
458,8615,2,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",181,101,59,18,213,13,4
458,8615,1,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",158,101,59,18,145,13,3
458,8615,1,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",140,101,59,18,183,13,3
458,8615,2,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",124,101,59,18,17,13,4
458,8615,2,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",101,101,59,18,140,13,4
458,8615,2,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",47,101,59,18,124,13,3
458,8615,1,378,4,0,322,0,144,"[1682, 2134, 3781, 3819, 1565, 3819, 3898, 3898]",28,101,59,18,119,13,4
458,11262,1,1056,4,3,474,0,108,"[2497, 1853, 1853, 1499, 1499]",243,101,59,2,225,13,4
458,14481,1,1369,6,0,359,2,98,[1600],243,101,59,3,239,8,4
458,20266,1,449,6,0,359,3,98,[2999],158,101,59,10,145,22,3
458,20266,1,449,6,0,359,3,98,[2999],140,101,59,10,109,22,3
458,20266,1,449,6,0,359,3,98,[2999],124,101,59,10,173,22,4
458,20266,1,449,6,0,359,3,98,[2999],101,101,59,10,140,22,4
458,31679,1,6,4,3,384,0,16,"[3488, 3723, 2457]",124,101,59,8,70,23,4
458,31679,1,6,4,3,384,0,16,"[3488, 3723, 2457]",47,101,59,8,194,23,3
459,5468,1,225,4,0,395,0,163,"[1739, 2497, 2346, 2369]",71,60,35,2,0,13,4
459,12321,1,1037,10,0,359,3,84,[2741],212,60,35,16,26,14,3
459,12321,1,1037,10,0,359,3,84,[2741],194,60,35,16,216,14,3
459,12321,1,1037,10,0,359,3,84,[2741],147,60,35,16,217,14,3
459,12321,2,1037,10,0,359,3,84,[2741],71,60,35,16,228,14,4
459,24264,1,1232,6,0,358,3,98,"[489, 2999]",147,60,35,10,159,22,3
459,24264,1,1232,6,0,358,3,98,"[489, 2999]",128,60,35,10,48,22,4
459,24264,2,1232,6,0,358,3,98,"[489, 2999]",107,60,35,10,1,22,2
459,25722,1,618,4,0,401,0,44,"[2182, 2385, 3624, 1031, 231, 576, 1559, 2293, 2471, 930, 3059, 3059, 3059, 3059]",232,60,35,2,77,10,3
459,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",212,60,35,5,98,16,3
459,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",166,60,35,5,17,16,3
459,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",147,60,35,5,1,16,3
460,24299,1,514,4,0,377,3,176,"[728, 2762, 3781, 3723, 2457, 2497, 3898, 510, 1543, 1543, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",80,47,36,2,86,5,2
460,26545,1,225,4,0,395,0,163,"[2497, 510, 621, 3898, 3898]",80,47,36,2,155,5,2
463,3221,1,1023,4,0,500,0,137,"[151, 3000, 2928, 2928, 608]",113,72,50,7,16,10,1
472,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",230,58,48,5,77,40,4
472,8772,1,1023,10,3,503,0,17,"[151, 431, 2928, 2928, 148]",230,58,48,2,51,11,4
472,20131,2,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",230,58,48,3,53,7,4
473,18630,4,6,4,0,291,0,44,"[3488, 1682, 621, 2762, 2134, 3726, 3726, 857, 3898, 3898, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898, 3488, 3233, 2134, 2134, 2134, 452, 3655, 3655, 3726, 488, 488, 2720, 264, 3045, 3781, 3898]",199,28,19,12,175,18,3
473,30054,4,193,10,0,507,0,132,"[2824, 298, 1256, 1256]",199,28,19,15,217,14,3
473,31396,2,157,10,1,150,0,61,"[1223, 1468, 15]",185,28,19,5,19,3,3
474,22554,1,512,4,1,474,0,-1,"[1698, 2516]",26,73,60,3,123,1,1
488,9903,1,1258,4,0,491,3,144,"[2054, 2647, 2647, 3898, 2475]",70,50,28,2,217,12,4
488,13459,1,219,4,0,536,0,144,"[370, 2762, 370, 319, 3898, 2901, 370, 3898, 3898, 3898, 1134, 3027, 3027]",161,50,28,4,187,35,1
488,15522,1,220,6,1,489,0,-1,"[1178, 3898]",158,50,28,8,1,23,4
488,29794,1,1058,4,0,430,0,148,"[3137, 969, 2871]",189,50,28,3,168,48,4
489,23050,1,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",82,39,33,7,187,5,1
489,26545,1,225,4,0,395,0,163,"[2497, 510, 621, 3898, 3898]",82,39,33,3,141,12,1
496,22417,1,1105,4,0,486,0,66,"[3706, 3565, 1751, 3122, 3898, 1072, 1072, 2920, 2920]",142,53,33,5,229,26,3
499,5646,1,1180,10,0,391,0,87,"[2364, 3027, 2401, 1941, 1941, 2845, 1480]",112,17,15,2,29,5,2
499,23501,1,994,10,0,414,0,3,"[1400, 1104, 1031, 162, 162, 162, 162, 2033, 2293, 2471, 930, 3059, 3059, 3059, 3059]",231,17,15,2,191,10,3
501,2916,2,618,4,0,122,0,16,"[2182, 3565]",187,31,23,12,232,14,4
502,29657,3,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",137,48,41,9,5,10,3
507,32609,1,1496,10,0,421,3,3,"[2385, 3576, 2164, 3898, 1841, 1841, 3898, 1082, 3898, 2033, 162]",168,20,15,6,89,27,3
508,12675,1,258,4,0,329,0,163,"[370, 370, 370]",45,62,36,4,127,52,4
508,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",207,62,36,6,57,24,3
508,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",191,62,36,6,68,24,3
508,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",171,62,36,6,50,24,3
508,28347,1,225,4,0,395,0,163,"[1840, 2497, 3898]",156,62,36,6,14,24,4
517,9134,1,186,6,0,506,3,137,"[965, 2213]",66,21,19,6,131,2,3
517,10039,1,1111,4,0,9,0,163,"[566, 714, 1967, 1967]",83,21,19,2,61,8,3
519,28802,3,361,10,0,502,3,43,"[2917, 3898, 1103, 447, 621, 621, 447, 1089, 3829]",202,19,16,6,112,10,4
524,13187,1,1048,10,0,28,0,139,"[3027, 3027, 2012, 1739, 2762, 2346, 2369, 3898, 3898]",30,42,31,3,70,72,3
524,23050,2,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",116,42,31,4,115,11,3
527,31702,2,703,10,0,345,0,97,"[3154, 1739, 489, 1678, 2542, 2346, 2369, 3898, 3898]",217,21,18,3,75,6,3
528,4533,1,703,10,0,7,0,84,"[566, 3567, 1480, 252, 844]",94,51,38,3,167,15,1
528,10849,1,827,10,0,348,0,95,"[3898, 3898, 1678, 2542, 489]",89,51,38,9,233,21,3
528,10849,2,827,10,0,348,0,95,"[3898, 3898, 1678, 2542, 489]",70,51,38,9,81,21,3
528,28314,5,1282,4,0,23,0,52,"[2012, 2924, 3898]",27,51,38,13,209,15,2
533,31825,1,1065,4,0,487,3,66,"[370, 2475, 3898]",109,49,40,4,75,36,4
537,32148,1,393,4,0,275,3,151,"[3898, 3898, 3898, 3630, 3137, 3898]",174,23,19,2,33,7,3
542,12286,1,772,10,1,503,0,77,[],64,54,47,2,131,10,4
542,29675,1,523,10,0,504,0,17,"[2917, 2061]",183,54,47,4,143,18,3
548,18630,1,6,4,0,291,0,44,"[3488, 1682, 621, 2762, 2134, 3726, 3726, 857, 3898, 3898, 1565, 1557, 3819, 3898, 3898, 3898, 3898, 3898, 3898, 3488, 3233, 2134, 2134, 2134, 452, 3655, 3655, 3726, 488, 488, 2720, 264, 3045, 3781, 3898]",210,18,17,2,173,3,2
551,18675,1,1181,4,0,432,0,-1,"[3898, 3027, 959, 2991]",146,7,6,2,8,7,3
557,20515,1,827,4,0,282,3,48,"[2006, 3898, 3898]",183,31,27,2,98,4,2
567,7158,2,703,4,0,325,0,44,"[1451, 1682, 857, 3726, 778]",232,37,19,25,216,8,3
567,7158,5,703,4,0,325,0,44,"[1451, 1682, 857, 3726, 778]",217,37,19,25,72,8,1
567,7158,3,703,4,0,325,0,44,"[1451, 1682, 857, 3726, 778]",168,37,19,25,63,8,4
567,7158,3,703,4,0,325,0,44,"[1451, 1682, 857, 3726, 778]",141,37,19,25,17,8,4
567,14005,1,400,4,0,322,0,144,"[1682, 2599, 3819]",232,37,19,6,212,37,3
567,14005,1,400,4,0,322,0,144,"[1682, 2599, 3819]",168,37,19,6,63,37,4
575,22058,1,453,4,0,458,0,-1,"[2028, 2028, 882, 3572]",170,21,15,6,213,26,4
575,22058,1,453,4,0,458,0,-1,"[2028, 2028, 882, 3572]",107,21,15,6,96,26,4
576,31331,2,342,6,0,224,3,17,"[3056, 2645, 2471, 3898]",242,30,20,22,53,9,3
576,31331,3,342,6,0,224,3,17,"[3056, 2645, 2471, 3898]",148,30,20,22,181,9,4
576,31331,3,342,6,0,224,3,17,"[3056, 2645, 2471, 3898]",127,30,20,22,239,9,4
576,31331,3,342,6,0,224,3,17,"[3056, 2645, 2471, 3898]",103,30,20,22,6,9,3
579,16059,1,186,6,0,208,3,122,"[3056, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 2231, 2231, 2871]",103,37,33,2,56,4,2
582,13514,2,1156,4,0,486,0,21,[3565],125,39,32,4,14,0,1
588,23050,1,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",36,40,30,2,152,11,4
591,15092,1,1201,4,0,39,3,140,"[1880, 1178, 2231, 3898, 3898, 3898]",103,24,20,3,121,39,1
591,20403,1,888,4,0,278,0,144,"[2364, 3137, 3630]",103,24,20,2,217,1,1
597,29657,8,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",67,59,36,34,109,6,4
599,30602,1,1138,10,1,502,0,178,"[3137, 2802]",34,52,46,2,200,8,3
605,13676,1,186,10,0,27,3,38,"[2012, 1178, 2012, 3898, 3898, 3898, 3898, 1178, 3417, 3898, 3898, 3898, 3898, 3898, 3898]",208,24,18,5,7,39,4
610,4981,1,378,4,0,491,0,66,"[2385, 3183, 3183]",138,44,33,2,215,13,4
610,12423,2,1180,4,1,322,0,48,"[2231, 3781, 908, 3898, 3898, 3898]",138,44,33,6,21,17,4
610,12423,1,1180,4,1,322,0,48,"[2231, 3781, 908, 3898, 3898, 3898]",61,44,33,6,232,17,4
613,20527,1,704,6,0,184,0,17,"[3056, 3898]",132,49,40,3,102,7,4
616,2554,1,408,4,0,160,0,44,"[2364, 1603, 307]",170,29,25,3,103,40,3
623,15188,3,1496,10,0,358,0,97,"[489, 1678, 2542]",70,26,21,20,88,9,4
624,5697,2,1324,10,0,421,3,3,"[2364, 2385, 2385, 3027, 1841, 1841, 3898, 3898]",83,31,23,5,233,30,4
629,17269,1,829,6,0,48,3,48,"[1178, 3898, 3898, 3898, 3898]",50,49,38,8,209,30,4
629,17269,1,829,6,0,48,3,48,"[1178, 3898, 3898, 3898, 3898]",26,49,38,8,7,30,4
636,1736,3,354,4,0,491,0,68,"[1932, 2346, 2346, 3207]",238,100,66,8,182,2,4
636,4929,1,958,10,0,491,3,132,[119],238,100,66,4,27,11,4
636,4929,1,958,10,0,491,3,132,[119],216,100,66,4,189,11,4
636,24560,1,150,4,2,507,0,108,[],238,100,66,4,2,5,4
643,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",45,50,43,4,81,36,1
644,395,2,745,4,0,399,3,163,"[3027, 3027, 3027, 2597, 2012, 2231, 1480, 1543, 1543, 3337, 861, 3898, 3898, 3898, 3898, 3898, 3898, 1543, 1543, 3162, 3898, 3898, 3898]",106,31,15,10,209,12,4
644,395,2,745,4,0,399,3,163,"[3027, 3027, 3027, 2597, 2012, 2231, 1480, 1543, 1543, 3337, 861, 3898, 3898, 3898, 3898, 3898, 3898, 1543, 1543, 3162, 3898, 3898, 3898]",83,31,15,10,78,12,4
644,395,1,745,4,0,399,3,163,"[3027, 3027, 3027, 2597, 2012, 2231, 1480, 1543, 1543, 3337, 861, 3898, 3898, 3898, 3898, 3898, 3898, 1543, 1543, 3162, 3898, 3898, 3898]",56,31,15,10,90,12,3
644,395,1,745,4,0,399,3,163,"[3027, 3027, 3027, 2597, 2012, 2231, 1480, 1543, 1543, 3337, 861, 3898, 3898, 3898, 3898, 3898, 3898, 1543, 1543, 3162, 3898, 3898, 3898]",41,31,15,10,138,12,3
644,395,2,745,4,0,399,3,163,"[3027, 3027, 3027, 2597, 2012, 2231, 1480, 1543, 1543, 3337, 861, 3898, 3898, 3898, 3898, 3898, 3898, 1543, 1543, 3162, 3898, 3898, 3898]",22,31,15,10,157,12,3
644,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",106,31,15,7,209,18,4
644,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",83,31,15,7,119,18,4
644,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",56,31,15,7,183,18,3
644,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",41,31,15,7,44,18,3
644,1970,1,703,4,0,291,0,44,"[3027, 1451, 1682, 2231, 2762, 1840, 1396, 3368, 2965, 2622, 3819, 3898, 3898, 3898, 3898, 3233, 1557, 3898, 3781, 2231, 2231, 2231, 1812, 1812]",22,31,15,7,129,18,3
646,30006,1,1113,4,0,444,3,44,"[350, 307, 2762, 1932, 3898, 3898]",230,25,20,6,134,21,2
646,30006,1,1113,4,0,444,3,44,"[350, 307, 2762, 1932, 3898, 3898]",219,25,20,6,27,21,4
651,23050,2,1411,4,0,22,0,151,"[2012, 3898, 3898, 3337, 2924, 3898, 3898, 3898, 3898]",56,28,23,6,210,20,4
662,6086,1,888,4,0,367,3,89,"[1566, 3898]",50,29,20,3,98,26,4
662,21827,2,219,10,0,536,0,97,"[3027, 3027, 225, 2542, 2542, 2542, 1812]",50,29,20,11,98,14,4
663,9256,1,1142,4,0,432,0,159,"[3437, 2208]",124,24,18,5,116,19,3
664,11415,1,1496,4,0,321,3,31,"[918, 3781, 710, 1565, 3898, 3898]",187,38,27,5,17,26,2
665,31262,1,1306,10,0,421,3,3,"[2385, 1841, 1841, 3027]",145,15,14,2,224,8,3
670,20131,4,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",71,48,40,6,102,3,4
671,15820,2,539,4,0,335,3,89,"[2364, 370]",17,38,32,8,189,26,2
678,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",71,58,28,8,111,13,3
678,32007,6,1496,10,0,43,0,156,"[918, 1178, 3898, 3898]",241,58,28,18,2,11,2
678,32007,3,1496,10,0,43,0,156,"[918, 1178, 3898, 3898]",49,58,28,18,72,11,3
683,2614,2,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",236,67,32,17,202,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",217,67,32,17,130,13,4
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",193,67,32,17,8,13,2
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",182,67,32,17,98,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",166,67,32,17,6,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",150,67,32,17,7,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",134,67,32,17,218,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",120,67,32,17,233,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",102,67,32,17,160,13,2
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",90,67,32,17,163,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",75,67,32,17,203,13,2
683,2614,2,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",63,67,32,17,176,13,3
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",46,67,32,17,28,13,4
683,2614,1,504,10,0,441,3,84,"[3831, 2364, 2524, 3465]",21,67,32,17,6,13,2
683,16294,1,994,10,0,421,3,3,"[2385, 3898, 1841, 1841]",21,67,32,4,6,30,2
683,26645,4,648,10,0,358,3,24,"[2497, 3898, 1543, 2542, 2542, 1082]",53,67,32,8,160,0,1
683,26645,2,648,10,0,358,3,24,"[2497, 3898, 1543, 2542, 2542, 1082]",50,67,32,8,53,0,1
683,31400,1,378,6,2,421,0,6,"[2385, 3707]",193,67,32,16,8,13,2
683,31400,1,378,6,2,421,0,6,"[2385, 3707]",182,67,32,16,98,13,3
683,31400,2,378,6,2,421,0,6,"[2385, 3707]",166,67,32,16,6,13,3
683,31400,1,378,6,2,421,0,6,"[2385, 3707]",150,67,32,16,181,13,3
683,31400,2,378,6,2,421,0,6,"[2385, 3707]",102,67,32,16,204,13,2
683,31400,1,378,6,2,421,0,6,"[2385, 3707]",46,67,32,16,60,13,4
688,9523,1,408,4,0,376,0,44,"[2364, 2762, 3723]",80,22,20,2,102,12,4
689,3780,4,284,4,0,531,0,78,"[1072, 2346, 2566, 3137, 3178]",47,67,46,6,63,47,1
689,4901,1,453,4,0,458,0,-1,"[2006, 2028, 2028, 882, 3572]",153,67,46,3,84,33,3
689,8609,1,539,6,0,303,0,45,"[1852, 1682, 3093, 452, 2720, 264, 3898, 3898, 3898]",53,67,46,2,78,0,1
689,11307,1,993,6,0,210,3,137,"[3027, 3451, 2231, 2729, 2206, 2231, 687, 3898]",53,67,46,4,226,38,1
689,16059,2,186,6,0,208,3,122,"[3056, 3898, 3898, 3898, 3898, 1543, 1543, 1543, 2231, 2231, 2871]",53,67,46,3,10,0,1
689,29048,1,829,6,3,254,0,122,"[3056, 1178, 3056, 3898, 3898, 3898]",53,67,46,3,143,9,1
689,29048,1,829,6,3,254,0,122,"[3056, 1178, 3056, 3898, 3898, 3898]",52,67,46,3,184,9,4
689,32349,1,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",174,67,46,12,71,13,2
689,32349,2,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",132,67,46,12,34,13,2
689,32349,1,1445,10,3,-1,-1,95,"[3898, 1678, 2542, 3898, 639, 3898, 861, 3898, 3898, 3898, 3898, 3898, 3898, 3898]",125,67,46,12,81,13,4
691,10440,1,1142,4,0,432,3,159,"[3437, 3898, 2208]",28,17,15,3,5,8,4
695,16330,1,1180,4,0,319,3,49,"[2762, 3781, 908, 3898, 621, 3898, 3898]",57,65,59,3,27,18,3
695,20131,1,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",57,65,59,2,185,10,3
699,14784,1,745,4,0,399,3,140,"[3027, 2597, 2012, 3898, 3898, 3898, 3898, 3898]",28,32,25,3,17,39,3
701,4601,1,653,6,0,491,0,117,"[2832, 3007, 3898, 3898, 3898, 3898, 3898, 3898]",144,18,16,3,0,144,1
706,29657,2,18,10,0,345,0,84,"[621, 380, 2762, 489, 2542, 2542, 3898, 3898, 3898, 2497, 2231, 2231, 2231, 1812]",104,19,14,8,33,15,4
712,14756,2,1072,4,0,491,3,66,"[3898, 3898, 3898, 3898, 1072]",14,19,18,5,106,1,2
716,32120,1,1379,6,1,444,4,117,"[1178, 3898, 3898, 3898]",50,20,17,2,170,3,2
723,20038,1,6,4,0,55,3,111,"[1178, 3488, 3898]",241,46,39,6,240,17,4
723,20038,1,6,4,0,55,3,111,"[1178, 3488, 3898]",220,46,39,6,0,17,3
723,20038,1,6,4,0,55,3,111,"[1178, 3488, 3898]",205,46,39,6,11,17,4
725,19313,1,993,4,0,282,3,53,"[2509, 2006, 2054, 1303]",78,79,51,2,153,9,3
725,20595,1,615,4,0,486,0,66,"[2109, 2920, 3119, 3565, 3122]",78,79,51,4,0,42,3
725,21305,1,361,10,0,370,3,141,"[3898, 1480, 566, 3898, 3898, 1480, 844, 844, 844, 3898, 3898]",78,79,51,7,0,24,3
729,13198,1,393,4,0,126,3,44,"[370, 370, 2478, 2478, 3163, 370]",153,64,54,2,29,11,4
729,16437,1,1156,4,0,487,0,66,[3565],153,64,54,2,29,11,4
729,18448,1,393,4,0,491,3,66,"[2478, 2793, 3163, 3898, 3565, 2566, 1072, 3898, 2894]",85,64,54,3,5,24,4
729,31174,1,539,4,0,487,3,89,"[2566, 2894]",85,64,54,2,5,10,4
734,2656,10,936,10,1,480,3,39,"[3898, 3898, 3898, 3898, 3898, 3898, 2893]",125,33,31,20,70,0,2
740,5237,3,1201,10,0,53,3,87,"[1178, 1880, 3870, 3898]",238,49,34,19,3,5,4
740,5237,4,1201,10,0,53,3,87,"[1178, 1880, 3870, 3898]",213,49,34,19,73,5,4
740,5237,4,1201,10,0,53,3,87,"[1178, 1880, 3870, 3898]",158,49,34,19,103,5,4
740,12716,1,73,10,0,421,0,3,"[2364, 2385, 1841]",64,49,34,4,2,30,4
740,13500,2,18,4,0,399,0,144,"[2012, 380, 3898]",35,49,34,6,16,3,3
746,19825,1,994,4,0,491,3,66,"[2385, 3027, 3183, 3183]",125,57,48,4,129,39,4
748,6966,2,453,4,0,458,0,-1,"[2028, 882, 3572]",172,17,14,9,223,8,3
748,6966,2,453,4,0,458,0,-1,"[2028, 882, 3572]",126,17,14,9,241,8,4
752,3128,1,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898, 3898]",220,72,43,11,188,20,3
752,3128,1,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898, 3898]",206,72,43,11,232,20,3
752,3128,1,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898, 3898]",192,72,43,11,27,20,4
752,3128,1,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898, 3898]",171,72,43,11,157,20,2
752,3128,1,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898, 3898]",159,72,43,11,46,20,2
752,3128,1,618,4,0,55,3,111,"[2182, 1178, 3898, 3898, 3898, 3898]",123,72,43,11,168,20,2
752,13574,1,1180,10,1,184,3,84,"[3288, 3487]",159,72,43,3,161,6,3
752,31267,2,993,4,3,124,0,66,"[3860, 3288, 126, 875, 896]",118,72,43,3,208,5,3
757,28812,1,829,4,0,351,0,78,"[2958, 3898, 2033, 162, 2972, 2033]",241,65,55,2,0,4,2
763,23564,1,908,10,0,536,0,91,[3781],31,20,18,4,45,30,2
767,15423,1,186,4,0,15,0,81,"[2012, 2231, 910, 3898, 3417, 2924, 3898]",178,20,18,2,64,4,2
773,21121,1,20,6,0,215,3,17,"[3056, 2471, 3898, 3898]",166,24,20,2,158,12,4
776,30409,1,603,4,0,491,3,66,"[1062, 319, 3439, 3891, 1666, 3898, 3898, 3898, 3898]",21,15,13,2,183,4,2
779,21776,1,1496,4,0,318,3,144,"[918, 1682, 1599, 857, 3898, 1565, 1557, 3819, 3898, 3898]",24,26,22,3,100,74,1
785,11630,1,1496,6,0,170,3,122,"[1932, 3898]",239,73,60,4,103,47,3
791,5854,3,143,6,0,495,3,146,[1072],8,24,17,10,22,20,2
793,27990,1,888,4,0,27,0,66,"[2012, 1178, 3898, 3898]",203,40,28,11,210,20,2
793,27990,2,888,4,0,27,0,66,"[2012, 1178, 3898, 3898]",196,40,28,11,74,20,3
793,27990,1,888,4,0,27,0,66,"[2012, 1178, 3898, 3898]",177,40,28,11,3,20,4
793,27990,1,888,4,0,27,0,66,"[2012, 1178, 3898, 3898]",155,40,28,11,92,20,3
793,27990,1,888,4,0,27,0,66,"[2012, 1178, 3898, 3898]",141,40,28,11,187,20,3
797,3805,1,186,6,0,208,3,122,"[3056, 3898]",35,30,26,2,119,10,4
797,4922,2,186,10,0,380,3,127,"[172, 1941]",89,30,26,4,120,5,4
799,20131,1,347,4,0,291,3,44,"[1682, 621, 2762, 2134, 2134, 2231, 3726, 264, 3781, 3233, 1396, 2965, 2622, 1812, 1565, 1557, 861, 861, 861, 861, 3898, 3898, 3898, 2134, 3726, 3726, 3819, 2231, 861, 2231, 2231, 2231, 3898]",141,47,40,2,215,2,1
799,27319,1,82,6,0,475,0,117,[3306],232,47,40,2,23,5,2
814,11124,1,1496,4,0,399,0,144,"[918, 2012, 3898, 3898, 3898, 3898, 3898, 3898]",182,21,19,3,202,9,4
814,23905,1,998,10,0,416,3,132,"[2385, 1841, 3707]",136,21,19,4,156,6,4
820,14853,1,601,4,0,20,3,48,"[3796, 119, 2762, 1026, 3898]",154,44,33,2,99,10,3
820,24738,1,77,4,1,491,0,66,[1072],28,44,33,2,151,13,4
822,20961,1,1126,4,0,291,3,175,"[1682, 1739, 1698, 566, 3137, 3655, 3655, 3655, 3781, 3233, 3590, 3819, 252]",38,34,29,3,27,7,4
825,10328,1,1126,4,0,362,0,89,"[3027, 3152, 1840, 1566, 1566, 290, 3898]",142,8,7,3,16,3,2
828,25422,1,539,10,0,345,0,99,"[489, 101]",166,27,15,6,27,23,3
828,25422,1,539,10,0,345,0,99,"[489, 101]",152,27,15,6,56,23,4
828,30445,1,829,10,0,515,0,131,"[566, 566, 714, 714, 1480, 844, 844, 844, 844, 3898, 3898]",47,27,15,5,0,35,3
830,3254,1,120,10,0,503,3,186,"[75, 431, 275, 150, 3898]",35,69,50,4,7,48,4
